id,cluster,x,y
BV008962194_0007,cluster2,0.03315488932295015,0.2914714691709322
BV008962194_0009,cluster2,0.04837209113436064,0.3323751364802614
BV008962194_0011,cluster2,0.0062759422050450864,0.299933449109448
BV008962194_0013,cluster2,0.010938494093466936,0.3762108708665188
BV008962194_0015,cluster2,0.04601168199858217,0.311334597710896
BV008962194_0017,cluster2,0.03703428989777584,0.352207126292338
BV008962194_0019,cluster2,0.007167858964121866,0.32726753100252154
BV008962194_0021,cluster2,-0.007305084414776698,0.3539419363030208
BV008962194_0023,cluster2,0.02486779759474817,0.3197308972915019
BV008962194_0025,cluster2,0.01214936806964902,0.3500926747376167
BV008972901_0002,cluster2,0.06472053332870056,0.4485712462773375
BV008972901_0005,cluster2,0.08584986774834145,0.31330421097357514
BV008972922_0002,cluster2,0.07130000201215575,0.4616990031048054
BV009186104_0002,cluster2,0.055654820821105434,0.4309544689916283
BV009328391_0002,cluster2,0.04076929896534485,0.4451291074620121
BV009474290_0011,cluster2,0.06139457092094055,0.3590092450050716
BV003132717_0084,cluster3,0.9978847656335532,0.302730428632502
BV003132717_0087,cluster3,0.9122624351406314,0.2511697145922435
BV003132717_0091,cluster3,0.9359314107180484,0.27700333874131466
BV003132717_0093,cluster3,0.9409892251722171,0.32412237450827697
BV003132717_0095,cluster3,0.9452039232339168,0.26375330290586746
BV003132717_0115,cluster3,0.9136824597439352,0.27820206767419337
BV003132717_0125,cluster3,0.9432653594960729,0.30712266704494545
BV008972922_0255,cluster3,1.008159108576285,0.3896644633934411
BV009328391_0066,cluster3,0.99463811583613,0.27969692058810425
BV009328391_0117,cluster3,0.9769625521555324,0.3728029815060534
BV009328391_0153,cluster3,0.9494154264988937,0.37687350925208296
BV003132717_0085,cluster4,0.2972721254628476,0.7008275318167936
BV008944838_0035,cluster4,0.3598716622710674,0.8352673804676951
BV008944838_0037,cluster4,0.2475684268864769,0.8018449256856375
BV008944838_0043,cluster4,0.3058088737832837,0.7633797383713516
BV008944838_0045,cluster4,0.3399318541673851,0.8223594257531704
BV008944838_0075,cluster4,0.3705592975923665,0.8678698055340623
BV008944838_0079,cluster4,0.3249169220561831,0.7359701073871939
BV008944838_0109,cluster4,0.3842783602159221,0.8457338281583818
BV008944838_0119,cluster4,0.363920331501084,0.7001797100431176
BV008944838_0137,cluster4,0.4196542122456483,0.8560863281812049
BV009474291_0163,cluster4,0.33606706720509155,0.6768466032615549
BV009474291_0251,cluster4,0.4095180626706153,0.7456517725153471
BV009519002_0027,cluster4,0.2939158610244101,0.8231329248276206
BV009519002_0039,cluster4,0.3307233281035908,0.8521425896075545
BV009519002_0043,cluster4,0.35781106103288873,0.8942040348233423
BV009519002_0051,cluster4,0.2634812047856405,0.7999845546803332
BV009519002_0059,cluster4,0.2952544432070651,0.7761639972310409
BV009519002_0063,cluster4,0.3321145913701441,0.8064067764306143
BV009519002_0091,cluster4,0.3111743442725348,0.8409911000558415
BV009519002_0111,cluster4,0.3481253416084671,0.8701870765493017
BV009519002_0119,cluster4,0.3302945097644617,0.7150432096785719
BV009519002_0131,cluster4,0.3003798452019266,0.8006275699843871
BV009519002_0167,cluster4,0.387379361098437,0.8267197499489455
BV009519002_0211,cluster4,0.421663337303018,0.8377723329995751
BV009519003_0045,cluster4,0.3600112316571878,0.7521487053535116
BV009519003_0057,cluster4,0.3933349121077168,0.7213455242404195
BV009519003_0061,cluster4,0.3573552730542776,0.7265031001967686
BV009519003_0065,cluster4,0.3508229255401677,0.7775165706784771
BV009519003_0085,cluster4,0.4192576242023893,0.8132634840026901
BV009519003_0089,cluster4,0.3938982854467731,0.8021641627225945
BV009519003_0105,cluster4,0.3686589293384652,0.801197334776361
BV009519003_0125,cluster4,0.41866529040170186,0.7081412938615773
BV009519003_0151,cluster4,0.3812844122351856,0.7651114182354808
BV009519003_0163,cluster4,0.41329443882212136,0.788176938230478
BV009519003_0167,cluster4,0.4076051447379612,0.6931509049507991
BV009519003_0191,cluster4,0.402720447358476,0.7637447495445087
BV042024113_0013,cluster4,0.2877723498016754,0.7475308377651263
BV003132717_0089,cluster5,0.5675471148670341,0.8605907451106023
BV003132717_0151,cluster5,0.6683227630593207,0.831472894214182
BV008944838_0025,cluster5,0.5548344304752132,0.9589313647495876
BV008944838_0111,cluster5,0.5952987407507275,0.8989885529121384
BV009186104_0013,cluster5,0.7211915144404865,0.8524916646046526
BV009186104_0175,cluster5,0.6246281695051721,0.8174393441317335
BV009474290_0005,cluster5,0.5755171424257077,0.9665126075658392
BV009474290_0047,cluster5,0.7090280786208036,1.01018160313505
BV009474290_0049,cluster5,0.6927456010271018,1.0137223878720016
BV009474290_0201,cluster5,0.6148337995015394,0.8541928462310476
BV009474290_0253,cluster5,0.6199353875849462,1.0516562450878204
BV009474291_0051,cluster5,0.6783621641136302,0.8797490248584294
BV009474291_0059,cluster5,0.6551849165687966,0.888089197593565
BV009474291_0281,cluster5,0.6363605692011445,1.0495240373239259
BV009519002_0031,cluster5,0.5430609742209773,0.9481235045614648
BV009519002_0171,cluster5,0.6030585529326595,0.913624471556237
BV009519003_0021,cluster5,0.5586268999303828,0.9067564548554878
BV009519003_0179,cluster5,0.541959545974437,0.9029436438353712
BV009519003_0207,cluster5,0.6159225735643472,0.8352848603597639
BV003132717_0097,cluster6,0.539865594784518,0.7414110512124176
BV003132717_0121,cluster6,0.4864269777434165,0.8074338773434471
BV003132717_0161,cluster6,0.5432966959253728,0.8596386512557219
BV003132717_0173,cluster6,0.5502015034477977,0.7643811027732346
BV003132717_0177,cluster6,0.5682509609018154,0.7627863381300783
BV008944838_0041,cluster6,0.5154512655279189,0.8857283165297221
BV008944838_0051,cluster6,0.471141522574481,0.832549354808062
BV008944838_0053,cluster6,0.4909561848175093,0.7426415493350857
BV008944838_0063,cluster6,0.4618574371448975,0.7907887166296786
BV008944838_0089,cluster6,0.5267542806052685,0.6999271291001663
BV008944838_0107,cluster6,0.50300607577552,0.7690466156832659
BV008944838_0123,cluster6,0.5290710320930291,0.8060236039949894
BV009519002_0047,cluster6,0.4837155213347626,0.8637278348773811
BV009519002_0055,cluster6,0.502829933404567,0.8736365858060647
BV009519002_0071,cluster6,0.4891147481867246,0.8362863662787234
BV009519002_0075,cluster6,0.4872870958760043,0.7268657482949554
BV009519002_0127,cluster6,0.4546497263609977,0.8580938580371258
BV009519002_0135,cluster6,0.5131506786831418,0.7079769490264809
BV009519002_0163,cluster6,0.5045371313871787,0.7848469174395328
BV009519002_0191,cluster6,0.5448820424324408,0.8126199849423276
BV009519003_0025,cluster6,0.4465348781386541,0.7266590318183438
BV009519003_0029,cluster6,0.4536569142652878,0.7553324250451589
BV009519003_0053,cluster6,0.4483465426366225,0.8195053596702108
BV009519003_0069,cluster6,0.5131165666833056,0.8422374077351159
BV009519003_0081,cluster6,0.43190973876042427,0.7797683211010683
BV009519003_0129,cluster6,0.6191646330455076,0.7906380693385411
BV009519003_0147,cluster6,0.5635334956239226,0.8115155405736105
BV003132717_0099,cluster7,0.7749112517879623,0.21571205003458624
BV003132717_0143,cluster7,0.772047020360347,0.231499158895748
BV003132717_0147,cluster7,0.7608893864576785,0.2469152768632637
BV003132717_0159,cluster7,0.8082416053243009,0.2293371493384817
BV009328391_0031,cluster7,0.7283340743882945,0.18430399430337285
BV009328391_0033,cluster7,0.7455977902320461,0.18205527158213736
BV009328391_0039,cluster7,0.7063773830179115,0.10082472920180507
BV009328391_0043,cluster7,0.6667943405572868,0.14514700619947699
BV009328391_0047,cluster7,0.6886484273515848,0.15884096031352332
BV009328391_0051,cluster7,0.7435403200417423,0.15359033733707347
BV009328391_0055,cluster7,0.7376063678037968,0.10051763435464628
BV009328391_0059,cluster7,0.6582871813732338,0.10524879332187936
BV009328391_0071,cluster7,0.7134248205819702,0.07890181447000827
BV009328391_0085,cluster7,0.7250539699797239,0.12128189504180885
BV009328391_0087,cluster7,0.7464488213961311,0.08394101250774902
BV009328391_0097,cluster7,0.6340225505980673,0.07922342100010209
BV009328391_0101,cluster7,0.6703122049464952,0.1679629649648245
BV009328391_0103,cluster7,0.7359559705622856,0.13436199762043416
BV009328391_0113,cluster7,0.8038092911641056,0.0963211036281338
BV009328391_0119,cluster7,0.7445891738010589,0.047308605180864036
BV009328391_0121,cluster7,0.8259664288680253,0.08609665158941268
BV009328391_0123,cluster7,0.7371811066742339,0.06045498386874373
BV009328391_0127,cluster7,0.7067441531629565,0.13794494421188386
BV009328391_0131,cluster7,0.6860793568422221,0.06990821975170286
BV009328391_0135,cluster7,0.6760549323281801,0.12036668372684177
BV009328391_0139,cluster7,0.6145572725836147,0.13674601779844886
BV009328391_0145,cluster7,0.7653934583473906,0.1164784658525664
BV009328391_0159,cluster7,0.6473105121638257,0.09372132168786827
BV009328391_0203,cluster7,0.6552199993541378,0.1816467743900936
BV009328392_0139,cluster7,0.7034838570309698,0.17191144238963246
BV009328392_0173,cluster7,0.5956985524022337,0.12970769675920654
BV009328392_0197,cluster7,0.6954624762179947,0.19189687038081735
BV009474291_0193,cluster7,0.7323067772915554,0.21910890746669093
BV042024113_0009,cluster7,0.8081109794965392,0.1446672675748166
BV003132717_0101,cluster8,0.10969460396902916,0.6546939043785576
BV003132717_0105,cluster8,0.0966979009308858,0.6300276074191618
BV003132717_0109,cluster8,0.11926707337166075,0.6253079384093524
BV003132717_0113,cluster8,0.1333427879616831,0.6134858850564008
BV003132717_0117,cluster8,0.16430580048901308,0.6792371528902357
BV003132717_0129,cluster8,0.1473677181755621,0.6509513144005494
BV003132717_0133,cluster8,0.12901189938915142,0.6418738349318697
BV003132717_0137,cluster8,0.15266483535381428,0.5603001597892401
BV003132717_0145,cluster8,0.0990636491454695,0.6037896956756431
BV003132717_0149,cluster8,0.12311581060080505,0.5947759775088987
BV003132717_0153,cluster8,0.14540220220790084,0.5470281539005517
BV003132717_0165,cluster8,0.13214301204410114,0.5383276023387504
BV003132717_0169,cluster8,0.18179898748722853,0.6333864798526619
BV009474290_0059,cluster8,0.2494998861101407,0.6827706891219467
BV009474290_0079,cluster8,0.24287683662095405,0.6483499627921643
BV009474290_0083,cluster8,0.2487379058149205,0.7227360873151738
BV009474290_0085,cluster8,0.2340698114233594,0.6355859198993143
BV009474290_0119,cluster8,0.20477506939029275,0.5836452078534893
BV009474290_0125,cluster8,0.22560570444942554,0.5472403650460864
BV009474290_0141,cluster8,0.21689453764581626,0.5713397501851846
BV009474291_0041,cluster8,0.20286648253193987,0.6734789433543019
BV009474291_0045,cluster8,0.2037679703677053,0.705845293715913
BV009474291_0055,cluster8,0.2747383145895093,0.5986596501959298
BV009474291_0063,cluster8,0.2281092865087841,0.6986452421754139
BV009474291_0077,cluster8,0.2321024035528325,0.6184408481171464
BV009474291_0179,cluster8,0.3146098298368008,0.5797039110457191
BV009474291_0235,cluster8,0.2961003774226734,0.5643339441723201
BV009474291_0237,cluster8,0.271740271726507,0.5699725119988927
BV009474291_0241,cluster8,0.2501167243798679,0.5572813509211937
BV009519002_0026,cluster8,0.29859003541571144,0.6487560047584602
BV009519002_0174,cluster8,0.3117512825620107,0.6272906173151364
BV042024113_0005,cluster8,0.1508265747313751,0.6014779364308942
BV003132717_0107,cluster9,0.8365758197943631,0.611862134375761
BV003132717_0135,cluster9,0.8312940976441606,0.5960278343494008
BV003132717_0163,cluster9,0.8247042465303659,0.5809814868295955
BV003132717_0171,cluster9,0.768993469586585,0.5865952245529693
BV003132717_0179,cluster9,0.7522786530875913,0.6128189585713354
BV003132717_0181,cluster9,0.7306990862634491,0.6020485982149822
BV008972922_0273,cluster9,0.8190502238200136,0.6482133250490755
BV009186104_0010,cluster9,0.8335913098442664,0.8319208834638314
BV009186104_0016,cluster9,0.6891980690715221,0.7364204819765042
BV009186104_0022,cluster9,0.7843795649192672,0.6682839211411399
BV009186104_0025,cluster9,0.7981539789747767,0.7733682200236681
BV009186104_0028,cluster9,0.7215817747550813,0.8132174570939884
BV009186104_0037,cluster9,0.7417088467546773,0.7674313285064134
BV009186104_0040,cluster9,0.7751703418845768,0.7265332962654331
BV009186104_0043,cluster9,0.6159006622563189,0.6902741257161631
BV009186104_0046,cluster9,0.7945465506044043,0.7265436241271122
BV009186104_0052,cluster9,0.8039560056733187,0.7017644775019981
BV009186104_0055,cluster9,0.6396182035707411,0.6975054506379426
BV009186104_0058,cluster9,0.6385989337880129,0.7510941715416941
BV009186104_0061,cluster9,0.7782278732101401,0.7590695893492589
BV009186104_0064,cluster9,0.6789848052858073,0.7777094428126994
BV009186104_0067,cluster9,0.6618945158931109,0.6531539634016108
BV009186104_0070,cluster9,0.8210830905022161,0.7302943531903846
BV009186104_0073,cluster9,0.8174071445333095,0.8272470219953009
BV009186104_0079,cluster9,0.8154004202342334,0.7836959581191173
BV009186104_0085,cluster9,0.6758041131582311,0.6759725608324063
BV009186104_0088,cluster9,0.7583584478843235,0.7849620279035859
BV009186104_0091,cluster9,0.6347701604056429,0.6721949668749694
BV009186104_0094,cluster9,0.6745054890845839,0.6385689739930445
BV009186104_0103,cluster9,0.7031624632537129,0.7987030891086442
BV009186104_0106,cluster9,0.6626719094520993,0.7082290150359615
BV009186104_0109,cluster9,0.7734977014735713,0.6922739446290478
BV009186104_0112,cluster9,0.7515297664026663,0.7498441752504721
BV009186104_0115,cluster9,0.6685514768477695,0.7387642433497068
BV009186104_0118,cluster9,0.7258744274243357,0.7824118035126478
BV009186104_0121,cluster9,0.7604645743871267,0.8231331167714434
BV009186104_0127,cluster9,0.8214299101440384,0.6922211986459831
BV009186104_0130,cluster9,0.8057981900059746,0.7481350781249263
BV009186104_0136,cluster9,0.6218370743920415,0.6329932137749081
BV009186104_0139,cluster9,0.7175889829872529,0.7592029673972773
BV009186104_0142,cluster9,0.7779528963375166,0.7887301737812519
BV009186104_0145,cluster9,0.7445754550579192,0.8074707726169913
BV009186104_0148,cluster9,0.7581493525658375,0.6822454760628434
BV009186104_0151,cluster9,0.7008272483450858,0.6957817229708265
BV009186104_0154,cluster9,0.7414020779475387,0.7080638649718985
BV009186104_0160,cluster9,0.6979466865086524,0.7176043921342826
BV009186104_0166,cluster9,0.6318597836662379,0.7329748684790853
BV009186104_0172,cluster9,0.7434560398551686,0.7246948601795079
BV009186104_0178,cluster9,0.7131458140486276,0.6712642651385068
BV009186104_0181,cluster9,0.7158155038878831,0.6531751462241151
BV009186104_0184,cluster9,0.7198966707514959,0.7348340497491402
BV009186104_0187,cluster9,0.7375787387252266,0.6787105737182958
BV009328391_0013,cluster9,0.7031654391320594,0.5910399427883105
BV009474290_0073,cluster9,0.8384327993539399,0.7783341323433661
BV009474290_0077,cluster9,0.7519367579605619,0.6411710323477108
BV009519003_0203,cluster9,0.6962265797998469,0.7632768358935101
BV003132717_0141,cluster10,0.4450669168468949,0.6305232525614607
BV003132717_0157,cluster10,0.42758246958327795,0.601159816140093
BV008944838_0021,cluster10,0.4550656414266772,0.6935995695913606
BV008944838_0055,cluster10,0.3794387670978929,0.6302372030952945
BV008944838_0093,cluster10,0.4927153134458165,0.6746629820653588
BV009186104_0082,cluster10,0.5670649555578258,0.6449659577881464
BV009474290_0095,cluster10,0.4953217011603847,0.6338156244790191
BV009474290_0099,cluster10,0.5117575261637008,0.6420971170768763
BV009474291_0081,cluster10,0.527657572148447,0.576688340410676
BV009474291_0085,cluster10,0.5078406218314125,0.5693923213392089
BV009474291_0089,cluster10,0.5429807234022199,0.5792629587245977
BV009474291_0109,cluster10,0.4976443537755296,0.4901804616638654
BV009474291_0113,cluster10,0.5119350274039635,0.5146915500777377
BV009474291_0119,cluster10,0.477002591878278,0.4888721046948117
BV009474291_0123,cluster10,0.4175734150967095,0.5860578717463247
BV009474291_0127,cluster10,0.4319914167255805,0.4951348937229669
BV009474291_0197,cluster10,0.3876282941657157,0.532444951866225
BV009474291_0247,cluster10,0.4458170699186933,0.5266265075142347
BV009474291_0253,cluster10,0.4616795568818237,0.4942760396242425
BV009474291_0257,cluster10,0.44716219675755503,0.5015758100096586
BV009519002_0023,cluster10,0.4375573346994085,0.6854850227200532
BV009519002_0079,cluster10,0.3801790689834478,0.6579269834978813
BV009519002_0139,cluster10,0.3436364327459259,0.6013477416522554
BV009519002_0183,cluster10,0.3892115629551682,0.6803926247537709
BV009519003_0155,cluster10,0.3499406158308353,0.6235670506600489
BV009519003_0183,cluster10,0.4189407336760844,0.6640499772064045
BV042024113_0003,cluster10,0.4684655996097018,0.5682760882654128
BV042024113_0007,cluster10,0.4565046733288232,0.5564742667298213
BV003132717_0167,cluster11,0.2926439776162797,0.3350548762316756
BV009328391_0007,cluster11,0.2726457071666597,0.2080634829389468
BV009328391_0009,cluster11,0.2961851931536845,0.2132995849666849
BV009328391_0011,cluster11,0.33186973957997856,0.3112055455093328
BV009328391_0017,cluster11,0.3900852582293357,0.2353262280979748
BV009328391_0035,cluster11,0.3843107432440489,0.27483609601445746
BV009328391_0065,cluster11,0.34045690050480865,0.25212105718968025
BV009328392_0127,cluster11,0.3153234008044216,0.25852183361453923
BV009328392_0145,cluster11,0.3357330218103548,0.19574497795211035
BV009328392_0149,cluster11,0.3223404059558245,0.20359397425371756
BV009474291_0189,cluster11,0.2371505318527209,0.3266744696322522
BV042324426_0025,cluster11,0.2491520348082267,0.20990038675562545
BV042324426_0029,cluster11,0.35840693974102583,0.29442918159677417
BV042324426_0039,cluster11,0.31015245276819425,0.0984518594089368
BV042324426_0041,cluster11,0.30386484068992264,0.1395374682809394
BV042324426_0045,cluster11,0.2949597567340917,0.29496234564716506
BV042324426_0047,cluster11,0.2694569141990897,0.3170736556238882
BV042324426_0049,cluster11,0.28653738320135114,0.31338513608195834
BV042324426_0051,cluster11,0.2403872127187092,0.3030899083467929
BV042324426_0053,cluster11,0.24672460333367305,0.26786781648667035
BV042324426_0055,cluster11,0.229403638759594,0.2872696162207536
BV042324426_0057,cluster11,0.262294931354234,0.2805864486304491
BV042324426_0061,cluster11,0.24810640171168555,0.2455449071499369
BV042324426_0063,cluster11,0.2909256059611792,0.15892324391742013
BV042324426_0067,cluster11,0.3168403707588255,0.12970924287271576
BV042324426_0069,cluster11,0.31745951499530145,0.11396788610538065
BV008944838_0007,cluster12,0.4190884103669565,1.0786402308166791
BV008944838_0065,cluster12,0.2957234433017465,1.027062132592528
BV008944838_0069,cluster12,0.2642544768476988,1.0703549158474208
BV008944838_0077,cluster12,0.34863099898991856,0.9254319001610424
BV008944838_0083,cluster12,0.3719710921633448,0.976228069056498
BV008944838_0105,cluster12,0.3262751188604843,1.0695583983885328
BV008944838_0131,cluster12,0.28128925992189113,0.97275605471045
BV009519002_0005,cluster12,0.4064162705093106,1.089416487342192
BV009519002_0095,cluster12,0.279195823730768,1.0214085906599113
BV009519002_0099,cluster12,0.3911009318197781,1.0070757236935195
BV009519002_0103,cluster12,0.2555309065127872,1.0538740397812962
BV009519002_0107,cluster12,0.4057462461964157,1.0240196434507622
BV009519002_0115,cluster12,0.33527236010795325,0.9337440667202688
BV009519002_0123,cluster12,0.3731754484286413,0.9955188959825232
BV009519002_0159,cluster12,0.30985937763246096,1.072376162986214
BV009519002_0203,cluster12,0.27815441807807306,0.9882528300211436
BV009519003_0033,cluster12,0.3807359968393617,1.0415625842978449
BV009519003_0073,cluster12,0.3371839259186269,1.0064528227337337
BV009519003_0101,cluster12,0.3367938563052953,0.9632550151692274
BV009519003_0109,cluster12,0.3199967022686217,0.9880079650224808
BV009519003_0117,cluster12,0.3472506649247635,1.0415462836202818
BV009519003_0199,cluster12,0.35037357822830223,1.0235113164262908
BV008944838_0015,cluster13,0.22466231031859935,0.8381474704526152
BV008944838_0019,cluster13,0.1365808152682262,0.9476939235315242
BV008944838_0023,cluster13,0.2695471083211088,0.8319398639834426
BV008944838_0057,cluster13,0.3122161766444752,0.899218280889277
BV008944838_0087,cluster13,0.18330830471698453,0.8668620211431554
BV008944838_0095,cluster13,0.2132724238491428,0.8686075933757625
BV008944838_0099,cluster13,0.1374030501002626,0.897100370143149
BV008944838_0101,cluster13,0.24933214305518875,0.9360466827114504
BV008944838_0113,cluster13,0.3093883651636629,0.9358069789462304
BV008944838_0117,cluster13,0.2108236621792343,1.004682177429818
BV008944838_0129,cluster13,0.19439497952789725,0.950082540198393
BV009474291_0149,cluster13,0.1978822446004752,0.913417321488353
BV009519002_0013,cluster13,0.21263013907231196,0.8246521496721617
BV009519002_0019,cluster13,0.15149475950300473,0.9442629779462052
BV009519002_0083,cluster13,0.3248252525584594,0.8866190957780086
BV009519002_0143,cluster13,0.21016177182225249,0.8848127178679254
BV009519002_0151,cluster13,0.14723869869131573,0.8845592349512625
BV009519002_0155,cluster13,0.2460712970410909,0.9509934680683754
BV009519002_0175,cluster13,0.2926449484098906,0.9358107938024716
BV009519002_0179,cluster13,0.22254831246725268,1.0185470694744074
BV009519002_0199,cluster13,0.2008871921996028,0.9354700007696172
BV009519003_0017,cluster13,0.27117121958174145,0.8894713483170402
BV009519003_0041,cluster13,0.2820256137785549,0.9143087460496988
BV009519003_0093,cluster13,0.23998757402614215,0.9710101023629764
BV009519003_0097,cluster13,0.2508718815564882,0.9074184191382894
BV009519003_0171,cluster13,0.2574228756389976,0.8637293122585672
BV009519003_0187,cluster13,0.29539048679277297,0.8669596904270596
BV008944838_0027,cluster14,0.22375865604013612,0.7758066391881405
BV008944838_0127,cluster14,0.07519247999727212,0.8547524535311397
BV008972922_0227,cluster14,0.0915126125760247,0.7055785026066591
BV009474290_0063,cluster14,0.0481333180016531,0.7079632608471892
BV009474290_0069,cluster14,0.033882613620774105,0.7015034037300387
BV009474290_0153,cluster14,0.1286934962991262,0.7717652299817971
BV009474290_0159,cluster14,0.15533607286111406,0.8070848545370837
BV009474290_0163,cluster14,0.16068386826642725,0.7851522995447635
BV009474290_0167,cluster14,0.14223377201868426,0.783280626474631
BV009474290_0171,cluster14,0.15868064129901835,0.7629559549402983
BV009474290_0175,cluster14,0.1833076973391339,0.7776139723594095
BV009474290_0185,cluster14,0.08631833966175881,0.7266293587175272
BV009474290_0225,cluster14,0.10936843123524312,0.7570639564444616
BV009474290_0233,cluster14,0.08572249397521424,0.7682537303044024
BV009474290_0239,cluster14,0.09400525376651836,0.7486042229245579
BV009519002_0035,cluster14,0.2340711173332869,0.7618358645638912
BV009519002_0195,cluster14,0.0907946393097282,0.8532035475834717
BV008944838_0031,cluster15,0.3948803433347071,0.8759422407468648
BV008944838_0033,cluster15,0.3816071371397016,0.8982416592825501
BV008944838_0047,cluster15,0.4022988025778796,0.9168857044961064
BV008944838_0059,cluster15,0.4340616225674864,0.9716716092147448
BV008944838_0067,cluster15,0.40400870120348,0.9658630509519074
BV008944838_0073,cluster15,0.4199152710031353,0.9799737812371586
BV008944838_0085,cluster15,0.4437560403547899,0.8715402314993314
BV008944838_0097,cluster15,0.4198271368728079,0.8951856151679604
BV008944838_0121,cluster15,0.3719517052756184,0.9246758102670242
BV008944838_0133,cluster15,0.4964795817051297,0.9984920108409556
BV009519002_0067,cluster15,0.41546066035581575,0.9284547543917312
BV009519002_0087,cluster15,0.4206162881370328,1.0026563699772983
BV009519002_0147,cluster15,0.5289524504676166,1.0190046607334475
BV009519002_0187,cluster15,0.3755440319833779,0.9438906456882922
BV009519002_0207,cluster15,0.4838349541992522,0.9891988535935188
BV009519003_0005,cluster15,0.4626441947079372,1.0486413325191466
BV009519003_0013,cluster15,0.4511125738449405,0.90165619551526
BV009519003_0037,cluster15,0.4468186876618101,1.037554216740929
BV009519003_0049,cluster15,0.4485754581702153,1.0112348640532445
BV009519003_0077,cluster15,0.5209993344123859,1.0350447215399678
BV009519003_0113,cluster15,0.4753292255135896,0.955304414651428
BV009519003_0121,cluster15,0.5007137347483086,0.9502833680486518
BV009519003_0135,cluster15,0.4711776825970484,0.915396804337868
BV009519003_0139,cluster15,0.5221495853559021,0.9221843654028156
BV009519003_0143,cluster15,0.4735109644184376,0.8890313470535327
BV009519003_0159,cluster15,0.4508351247510232,0.934654169658488
BV009519003_0175,cluster15,0.497995801230064,0.917292579429172
BV009519003_0195,cluster15,0.4509399057831081,0.9625537393786124
BV008972901_0261,cluster16,0.5188733360769386,0.3771180269436234
BV008972901_0263,cluster16,0.5409987024895765,0.3695120872747853
BV008972901_0265,cluster16,0.6154853772468504,0.3200274063880925
BV008972901_0269,cluster16,0.5632468497735443,0.3713181039303735
BV008972901_0271,cluster16,0.5744470324504375,0.34440271817877705
BV008972901_0273,cluster16,0.6008882009923312,0.3396269885409903
BV008972901_0277,cluster16,0.5837524527465081,0.3215293757669086
BV008972901_0287,cluster16,0.5685624444858828,0.3930914405676645
BV008972901_0303,cluster16,0.5235054259439887,0.33711162776943104
BV008972901_0305,cluster16,0.5503350558579907,0.3366822443820164
BV009328391_0025,cluster16,0.4657744609225521,0.2349536861624992
BV009328391_0027,cluster16,0.4630794477292865,0.2509332496546368
BV009328391_0029,cluster16,0.4342295208527125,0.2565190490187689
BV009328391_0041,cluster16,0.4543165285863799,0.26620643090297075
BV009328391_0045,cluster16,0.4623906954948354,0.27944741393356337
BV009328391_0149,cluster16,0.5801213125761415,0.2302809313430654
BV009328391_0151,cluster16,0.5916316693049201,0.21874169873666047
BV009328392_0199,cluster16,0.4128449184846128,0.2525728001340965
BV009474291_0099,cluster16,0.41517874506095503,0.3304579613201635
BV009474291_0101,cluster16,0.4374842205830637,0.3481049941742013
BV009474291_0105,cluster16,0.4607413858722722,0.3736457845689549
