id,LON,LAT
BV008944838_0059,0.9716716092147447,0.4340616225674864
BV008944838_0063,0.7907887166296786,0.4618574371448975
BV008944838_0065,1.027062132592528,0.2957234433017465
BV008944838_0067,0.9658630509519074,0.40400870120348
BV008944838_0069,1.0703549158474208,0.2642544768476988
BV008944838_0073,0.9799737812371586,0.41991527100313525
BV008944838_0075,0.8678698055340623,0.3705592975923665
BV008944838_0077,0.9254319001610423,0.34863099898991856
BV008944838_0079,0.7359701073871939,0.3249169220561831
BV008944838_0083,0.976228069056498,0.3719710921633448
BV008944838_0085,0.8715402314993314,0.44375604035478994
BV008944838_0087,0.8668620211431554,0.18330830471698453
BV008944838_0089,0.6999271291001663,0.5267542806052685
BV008944838_0093,0.6746629820653588,0.49271531344581654
BV008944838_0095,0.8686075933757625,0.2132724238491428
BV008944838_0097,0.8951856151679604,0.4198271368728079
BV008944838_0099,0.897100370143149,0.1374030501002626
BV008944838_0101,0.9360466827114503,0.24933214305518875
BV008944838_0105,1.0695583983885328,0.3262751188604843
BV008944838_0107,0.7690466156832659,0.50300607577552
BV008944838_0109,0.8457338281583818,0.3842783602159221
BV008944838_0111,0.8989885529121384,0.5952987407507275
BV008944838_0113,0.9358069789462303,0.30938836516366286
BV008944838_0117,1.004682177429818,0.2108236621792343
BV008944838_0119,0.7001797100431176,0.363920331501084
BV008944838_0121,0.9246758102670242,0.37195170527561844
BV008944838_0123,0.8060236039949894,0.5290710320930291
BV008944838_0127,0.8547524535311397,0.07519247999727213
BV008944838_0129,0.950082540198393,0.19439497952789725
BV008944838_0131,0.9727560547104499,0.28128925992189113
BV008944838_0133,0.9984920108409556,0.4964795817051297
BV008944838_0137,0.856086328181205,0.4196542122456483
BV008944838_0142,0.4714808383776094,0.11395383936393418
BV008962194_0002,0.29970467896680797,0.1083712829997445
BV008962194_0003,0.3905008064797459,0.07302374371243522
BV008962194_0005,0.325316220757456,-0.015249967387093392
BV008962194_0007,0.2914714691709322,0.03315488932295015
BV008962194_0009,0.3323751364802614,0.04837209113436064
BV008962194_0011,0.29993344910944797,0.006275942205045087
BV008962194_0013,0.3762108708665188,0.010938494093466937
BV008962194_0015,0.311334597710896,0.04601168199858217
BV008962194_0017,0.35220712629233797,0.03703428989777584
BV008962194_0019,0.32726753100252154,0.007167858964121865
BV008962194_0021,0.3539419363030208,-0.007305084414776698
BV008962194_0023,0.3197308972915019,0.024867797594748175
BV008962194_0025,0.3500926747376167,0.01214936806964902
BV008972901_0002,0.4485712462773375,0.06472053332870056
BV008972901_0005,0.31330421097357514,0.08584986774834145
BV008972901_0261,0.3771180269436234,0.5188733360769386
BV008972901_0263,0.3695120872747853,0.5409987024895765
BV008972901_0265,0.32002740638809246,0.6154853772468504
BV008972901_0267,0.39654986895931393,0.5946381628913445
BV008972901_0269,0.37131810393037346,0.5632468497735443
BV008972901_0271,0.34440271817877705,0.5744470324504375
BV008972901_0273,0.33962698854099027,0.6008882009923312
BV008972901_0275,0.3752593441513431,0.6255747513951392
BV008972901_0277,0.3215293757669086,0.5837524527465081
BV008972901_0279,0.3995539188361338,0.6469729733181488
BV008972901_0281,0.37686328411002024,0.6481529860083153
BV008972901_0283,0.3655360867737125,0.5939976205320844
BV008972901_0285,0.36592371767555093,0.6117626461254192
BV008972901_0287,0.3930914405676645,0.5685624444858828
BV008972901_0289,0.366370610978663,0.6915000356913319
BV008972901_0291,0.40707290085394154,0.6800987337098536
BV008972901_0293,0.37949113030265896,0.7404407879790648
BV008972901_0295,0.4363808097736917,0.5959078845918632
BV008972901_0297,0.4504229122552341,0.5887602201392571
BV008972901_0299,0.35418117900486673,0.7214686582382666
BV008972901_0301,0.5134394379583135,0.6933362604942552
BV008972901_0303,0.33711162776943104,0.5235054259439887
BV008972901_0305,0.3366822443820164,0.5503350558579907
BV008972901_0307,0.43280827963940427,0.623512839987961
BV008972901_0309,0.41087623962636655,0.6200705899582777
BV008972901_0311,0.4268488219659884,0.646562498968195
BV008972901_0313,0.40465875679715996,0.737030299346205
BV008972901_0315,0.4120919853363024,0.7833802148886241
BV008972901_0319,0.44064824146484116,0.7474915578372905
BV008972901_0321,0.42799828138160245,0.7642304404663492
BV008972901_0323,0.42438545512177733,0.8356642052830751
BV008972901_0325,0.39635261291231433,0.7027301026845132
BV008972901_0327,0.40246813641183704,0.8126328598729834
BV008972901_0329,0.42875027011693484,0.7238640975008259
BV008972901_0331,0.36904232185930713,0.841716681274075
BV008972901_0333,0.36090553021692673,0.7963941823378422
BV008972901_0335,0.3591800152003065,0.8192072160166671
BV008972901_0337,0.3390736582117162,0.78223923652346
BV008972901_0339,0.3928727494682936,0.6672831166635822
BV008972901_0341,0.3843483331625895,0.7963257251518496
BV008972901_0343,0.3848850768698317,0.7772535505223738
BV008972901_0345,0.3634681542252985,0.7632004092355044
BV008972901_0347,0.38337622863212345,0.8249414072446326
BV008972901_0349,0.3938928679432534,0.8475639094494982
BV008972901_0351,0.4402619705736705,0.7878162504721941
BV008972901_0353,0.45022049302141187,0.8125859598804855
BV008972901_0355,0.4281706065635122,0.8146655435477126
BV008972901_0357,0.4334396324912113,0.8509831198099059
BV008972901_0359,0.4597210066489018,0.7272254689872645
BV008972901_0361,0.4729100670292027,0.7158654131572444
BV008972901_0363,0.47960012476935954,0.6961503901785571
BV008972901_0365,0.40340279213355096,0.7594971181310187
BV008972901_0367,0.49507949538740587,0.6927521944596118
BV008972901_0369,0.3244078732106884,0.8187361337894892
BV008972901_0371,0.46929069095881054,0.7531076733450505
BV008972901_0373,0.506855565851649,0.7686513661627183
BV008972901_0375,0.4858536115520219,0.7977775431575792
BV008972901_0377,0.4935749183245916,0.7468882860099378
BV008972901_0379,0.46643958861335316,0.7789725365682562
BV008972901_0381,0.4868142343477244,0.7739369064930378
BV008972901_0383,0.2984153919307478,0.1833772149723889
BV008972922_0002,0.46169900310480544,0.07130000201215575
BV008972922_0225,0.4453443238642847,0.9901928106056015
BV008972922_0227,0.7055785026066591,0.0915126125760247
BV008972922_0229,0.5018157782045745,1.034765687428377
BV008972922_0231,0.4851472508773267,1.037494659868288
BV008972922_0233,0.5374195250141333,0.9426787279064464
BV008972922_0235,0.5076972391182476,0.9558574529845306
BV008972922_0237,0.4925189152105707,0.9655350274274813
BV008972922_0239,0.5281426134576332,0.9643715193684984
BV008972922_0241,0.4250378993886828,0.9870951068718691
BV008972922_0243,0.4360498799193765,1.014278664511666
BV008972922_0245,0.4519061830462735,1.0506756367298438
BV008972922_0247,0.436918973107254,1.0419183835524433
BV008972922_0249,0.4199164796326896,1.0477430270789243
BV008972922_0251,0.414329249876487,1.0210334347163128
BV008972922_0253,0.40209041695993325,0.9941839234981635
BV008972922_0255,0.389664463393441,1.0081591085762853
BV008972922_0257,0.49177544382544885,0.9362051162204946
BV008972922_0259,0.45847960664000964,1.0118003726221079
BV008972922_0261,0.45879507831237715,0.914123646224708
BV008972922_0263,0.44113652808082526,0.9244101616641959
BV008972922_0265,0.4272826007179309,0.9117980873121966
BV008972922_0267,0.455636112942287,0.8876174263292321
BV008972922_0269,0.4358825516489091,0.8950038782981943
BV008972922_0271,0.3167427542943166,0.8336405884475719
BV008972922_0273,0.6482133250490755,0.8190502238200136
BV008972922_0275,0.5106315695568813,0.9848211564645168
BV008972922_0277,0.47873251239240944,1.0118540572884338
BV008972922_0279,0.4718463537900793,0.8683790373315914
BV009186104_0002,0.4309544689916283,0.05565482082110543
BV009186104_0005,0.5823928408768336,0.641284152065929
BV009186104_0010,0.8319208834638314,0.8335913098442664
BV009186104_0013,0.8524916646046526,0.7211915144404865
BV009186104_0016,0.7364204819765042,0.6891980690715221
BV009186104_0022,0.6682839211411399,0.784379564919267
BV009186104_0025,0.7733682200236681,0.7981539789747767
BV009186104_0028,0.8132174570939884,0.7215817747550813
BV009186104_0034,0.26793010059385064,0.16003119235161054
BV009186104_0037,0.7674313285064134,0.7417088467546773
BV009186104_0040,0.7265332962654331,0.7751703418845768
BV009186104_0043,0.6902741257161631,0.6159006622563189
BV009186104_0046,0.7265436241271122,0.7945465506044043
BV009186104_0052,0.7017644775019981,0.8039560056733187
BV009186104_0055,0.6975054506379426,0.6396182035707411
BV009186104_0058,0.751094171541694,0.6385989337880129
BV009186104_0061,0.7590695893492589,0.7782278732101401
BV009186104_0064,0.7777094428126994,0.6789848052858073
BV009186104_0067,0.6531539634016108,0.6618945158931109
BV009186104_0070,0.7302943531903846,0.8210830905022161
BV009186104_0073,0.8272470219953009,0.8174071445333095
BV009186104_0076,0.5435658080530358,0.29396485624431645
BV009186104_0079,0.7836959581191173,0.8154004202342334
BV009186104_0082,0.6449659577881464,0.5670649555578258
BV009186104_0085,0.6759725608324063,0.6758041131582311
BV009186104_0088,0.7849620279035859,0.7583584478843235
BV009186104_0091,0.6721949668749694,0.634770160405643
BV009186104_0094,0.6385689739930445,0.6745054890845839
BV009186104_0103,0.7987030891086442,0.7031624632537129
BV009186104_0106,0.7082290150359615,0.6626719094520993
BV009186104_0109,0.6922739446290478,0.7734977014735713
BV009186104_0112,0.7498441752504721,0.7515297664026663
BV009186104_0115,0.7387642433497068,0.6685514768477695
BV009186104_0118,0.7824118035126478,0.7258744274243357
BV009186104_0121,0.8231331167714434,0.7604645743871267
BV009186104_0127,0.6922211986459831,0.8214299101440384
BV009186104_0130,0.7481350781249263,0.8057981900059746
BV009186104_0136,0.6329932137749081,0.6218370743920415
BV009186104_0139,0.7592029673972773,0.717588982987253
BV009186104_0142,0.7887301737812519,0.7779528963375166
BV009186104_0145,0.8074707726169913,0.7445754550579192
BV009186104_0148,0.6822454760628434,0.7581493525658375
BV009186104_0151,0.6957817229708265,0.7008272483450858
BV009186104_0154,0.7080638649718985,0.7414020779475387
BV009186104_0160,0.7176043921342826,0.6979466865086524
BV009186104_0166,0.7329748684790853,0.631859783666238
BV009186104_0172,0.724694860179508,0.7434560398551686
BV009186104_0175,0.8174393441317335,0.6246281695051721
BV009186104_0178,0.6712642651385068,0.7131458140486276
BV009186104_0181,0.6531751462241151,0.7158155038878831
BV009186104_0184,0.7348340497491402,0.7198966707514959
BV009186104_0187,0.6787105737182958,0.7375787387252266
BV009328391_0002,0.44512910746201206,0.04076929896534485
BV009328391_0005,0.204716571365213,0.12193348521014516
BV009328391_0007,0.2080634829389468,0.2726457071666597
BV009328391_0009,0.2132995849666849,0.29618519315368447
BV009328391_0011,0.31120554550933277,0.33186973957997856
BV009328391_0013,0.5910399427883105,0.7031654391320594
BV009328391_0015,0.22166612325210572,0.40763730126137704
BV009328391_0017,0.23532622809797477,0.3900852582293357
BV009328391_0019,0.3764910025553449,0.22224091655777384
BV009328391_0021,0.38033149407300354,0.256069735069438
BV009328391_0025,0.2349536861624992,0.4657744609225521
BV009328391_0027,0.25093324965463676,0.4630794477292865
BV009328391_0029,0.2565190490187689,0.43422952085271244
BV009328391_0031,0.18430399430337285,0.7283340743882945
BV009328391_0033,0.18205527158213738,0.7455977902320461
BV009328391_0035,0.27483609601445746,0.3843107432440489
BV009328391_0037,0.23126252697156235,0.4328324101830577
BV009328391_0039,0.10082472920180509,0.7063773830179115
BV009328391_0041,0.26620643090297075,0.4543165285863799
BV009328391_0043,0.145147006199477,0.6667943405572868
BV009328391_0045,0.27944741393356337,0.46239069549483547
BV009328391_0047,0.15884096031352332,0.6886484273515848
BV009328391_0049,0.11510225298811588,0.3631526692778081
BV009328391_0051,0.15359033733707347,0.7435403200417423
BV009328391_0053,0.10348745521985234,0.3855115143514662
BV009328391_0055,0.10051763435464629,0.7376063678037968
BV009328391_0057,0.05334374388467377,0.38727977654748014
BV009328391_0059,0.10524879332187935,0.6582871813732338
BV009328391_0063,-0.019168005598156696,0.6491679114693647
BV009328391_0065,0.25212105718968025,0.34045690050480865
BV009328391_0066,0.27969692058810425,0.9946381158361299
BV009328391_0071,0.07890181447000826,0.7134248205819702
BV009328391_0073,0.0021822396327451092,0.5814901627283607
BV009328391_0075,-0.029675368064109555,0.6166176618243203
BV009328391_0077,-0.030779810480879664,0.59990471636869
BV009328391_0079,0.00024362291864765318,0.42051460565597226
BV009328391_0085,0.12128189504180886,0.7250539699797239
BV009328391_0087,0.083941012507749,0.7464488213961311
BV009328391_0097,0.07922342100010209,0.6340225505980673
BV009328391_0099,0.20288452263516035,0.4417856920057749
BV009328391_0101,0.1679629649648245,0.6703122049464952
BV009328391_0103,0.13436199762043416,0.7359559705622856
BV009328391_0113,0.0963211036281338,0.8038092911641056
BV009328391_0117,0.3728029815060534,0.9769625521555325
BV009328391_0119,0.04730860518086404,0.7445891738010589
BV009328391_0121,0.08609665158941267,0.8259664288680253
BV009328391_0123,0.060454983868743734,0.7371811066742339
BV009328391_0125,0.24389744524708104,0.9591836176907714
BV009328391_0127,0.13794494421188386,0.7067441531629565
BV009328391_0129,0.05588174494721578,0.36872858098255074
BV009328391_0131,0.06990821975170286,0.6860793568422221
BV009328391_0133,0.07966153646959702,0.4296532167503139
BV009328391_0135,0.12036668372684178,0.6760549323281801
BV009328391_0139,0.13674601779844883,0.6145572725836147
BV009328391_0141,0.009543431089380815,0.4405700527509173
BV009328391_0143,0.004051109878262958,0.39039239519126506
BV009328391_0145,0.1164784658525664,0.7653934583473906
BV009328391_0149,0.2302809313430654,0.5801213125761415
BV009328391_0151,0.21874169873666047,0.5916316693049201
BV009328391_0153,0.37687350925208296,0.9494154264988935
BV009328391_0155,0.20557527086615757,0.48068728787497794
BV009328391_0159,0.09372132168786829,0.6473105121638257
BV009328391_0161,0.07617942928935238,0.49990308869102784
BV009328391_0167,0.02116016751763065,0.6244244212988372
BV009328391_0169,0.038297487317872705,0.6076575465746081
BV009328391_0171,0.0083323291570366,0.6092578413558051
BV009328391_0175,0.19940635267998355,0.5176917733321731
BV009328391_0181,0.48355733452516675,0.3171718952179862
BV009328391_0185,0.4779132057118604,0.3017428412952854
BV009328391_0187,0.48658689373704883,0.3433331968209204
BV009328391_0189,0.01578351963913071,0.5569932880344798
BV009328391_0191,0.054667750271737564,0.5285856883415466
BV009328391_0193,0.12907731733803532,0.573536674083882
BV009328391_0195,0.04095426812903762,0.6468955193704767
BV009328391_0197,0.011905996184404124,0.65446212271337
BV009328391_0203,0.18164677439009358,0.6552199993541378
BV009328391_0205,0.13683147764399986,0.39880891057629386
BV009328392_0001,0.1893138860105252,0.10424619110672881
BV009328392_0005,0.10211320634722441,0.5628752283760776
BV009328392_0007,0.16722995597942553,0.5838398808784818
BV009328392_0009,-0.04903000438039461,0.5518995744520864
BV009328392_0011,-0.06389649318411161,0.5140954798034698
BV009328392_0013,-0.05375179209636568,0.533272434988377
BV009328392_0015,0.09982671036401716,0.5146353326721139
BV009328392_0017,0.038941606672618215,0.5611794506880491
BV009328392_0019,0.1024359888002213,0.49304065798607966
BV009328392_0027,0.11531583038441116,0.4027864566034799
BV009328392_0031,0.14803979649398297,0.49121420102148006
BV009328392_0033,0.484514617543184,0.4143014264589979
BV009328392_0035,0.4660816416385037,0.28984183923022394
BV009328392_0037,0.4558903772481432,0.31515031392433057
BV009328392_0039,0.1429645952101778,0.4644561238044407
BV009328392_0041,0.12461225281188452,0.4980456910854135
BV009328392_0043,0.13980319257274024,0.44354377071370227
BV009328392_0045,-0.04128349461954515,0.5107585417106785
BV009328392_0049,-0.03984409507905975,0.5776446549157503
BV009328392_0061,0.05188778955655198,0.5947688345993467
BV009328392_0063,-0.021619054425098858,0.5676594254362636
BV009328392_0065,-0.0009338723917123415,0.48912137268048134
BV009328392_0067,0.04580017278010639,0.4038450393974788
BV009328392_0069,0.1336297435724971,0.5454028325999422
BV009328392_0075,0.021904859786128335,0.47274146973292913
BV009328392_0077,0.07715714157489768,0.5905408886410812
BV009328392_0079,0.16752152050912922,0.5105165935662751
BV009328392_0083,-0.05515143558665996,0.4291985690731688
BV009328392_0085,-0.0496534996077581,0.40657000979886493
BV009328392_0087,0.12347515856088749,0.2361532005832085
BV009328392_0089,-0.0377335336366699,0.4244183262282475
BV009328392_0091,0.04255110737650168,0.49798508753718823
BV009328392_0093,0.1376329417473834,0.5176810013137282
BV009328392_0095,0.08798815065747732,0.47151889979544664
BV009328392_0111,0.05262750777141656,0.47901134673989243
BV009328392_0123,0.34331582356820806,0.6831008513969157
BV009328392_0127,0.25852183361453923,0.31532340080442156
BV009328392_0129,0.17973491109449077,0.4970191546509145
BV009328392_0131,0.12120013213539589,0.4688021923296716
BV009328392_0133,0.10483348192987603,0.4517903436508822
BV009328392_0137,0.11182749653075638,0.5337634118652709
BV009328392_0139,0.17191144238963244,0.7034838570309698
BV009328392_0141,0.016559647878939647,0.502881473317224
BV009328392_0143,0.2411509269492356,0.1247934500329998
BV009328392_0145,0.19574497795211035,0.3357330218103548
BV009328392_0147,-0.029526616674247923,0.44506947146637077
BV009328392_0149,0.20359397425371753,0.32234040595582447
BV009328392_0151,0.0638957263304693,0.46031218194062634
BV009328392_0153,0.061306452594205155,0.5711665759372081
BV009328392_0155,0.07539629145799072,0.532011663220023
BV009328392_0157,0.08167508481387806,0.5578586336827472
BV009328392_0159,0.10644968695171397,0.5894446753124104
BV009328392_0161,0.16363437608250975,0.5374933986945625
BV009328392_0163,-0.058484745335716334,0.5867955889852231
BV009328392_0165,-0.004206932413902543,0.5211683670637848
BV009328392_0167,-0.0146737093011736,0.5453554793852481
BV009328392_0169,-0.07560758653247793,0.5886564613643396
BV009328392_0173,0.12970769675920657,0.5956985524022337
BV009328392_0175,0.02610884299718839,0.5316648223263329
BV009328392_0179,0.1574113267418131,0.5547870623352259
BV009328392_0181,0.1862455330247696,0.5470679626398032
BV009328392_0193,0.17359463017079813,0.4383803047482814
BV009328392_0195,0.38426199693068697,0.24036329860100766
BV009328392_0197,0.19189687038081737,0.6954624762179947
BV009328392_0199,0.2525728001340965,0.4128449184846128
BV009328392_0201,0.16553233644772422,0.4699703647972288
BV009474290_0005,0.9665126075658393,0.5755171424257077
BV009474290_0011,0.3590092450050716,0.06139457092094055
BV009474290_0047,1.0101816031350501,0.7090280786208036
BV009474290_0049,1.0137223878720016,0.6927456010271018
BV009474290_0053,0.6481454360103587,0.9138070066539844
BV009474290_0059,0.6827706891219467,0.2494998861101407
BV009474290_0063,0.7079632608471892,0.0481333180016531
BV009474290_0069,0.7015034037300387,0.033882613620774105
BV009474290_0073,0.7783341323433661,0.8384327993539399
BV009474290_0077,0.6411710323477108,0.751936757960562
BV009474290_0079,0.6483499627921643,0.24287683662095405
BV009474290_0083,0.7227360873151738,0.2487379058149205
BV009474290_0085,0.6355859198993143,0.2340698114233594
BV009474290_0091,0.38690595435519387,0.3994058042086743
BV009474290_0095,0.633815624479019,0.4953217011603847
BV009474290_0099,0.6420971170768763,0.5117575261637008
BV009474290_0111,0.5060424873005359,0.26170531213356474
BV009474290_0115,0.5060925077548424,0.28250106952630144
BV009474290_0119,0.5836452078534893,0.20477506939029275
BV009474290_0125,0.5472403650460864,0.22560570444942554
BV009474290_0141,0.5713397501851846,0.21689453764581626
BV009474290_0153,0.771765229981797,0.12869349629912621
BV009474290_0159,0.8070848545370837,0.15533607286111403
BV009474290_0163,0.7851522995447635,0.16068386826642725
BV009474290_0167,0.783280626474631,0.14223377201868423
BV009474290_0171,0.7629559549402983,0.15868064129901835
BV009474290_0175,0.7776139723594095,0.1833076973391339
BV009474290_0185,0.7266293587175272,0.08631833966175881
BV009474290_0201,0.8541928462310476,0.6148337995015394
BV009474290_0225,0.7570639564444616,0.10936843123524312
BV009474290_0228,0.2789958502684783,1.0986985025994698
BV009474290_0233,0.7682537303044024,0.08572249397521424
BV009474290_0239,0.7486042229245579,0.09400525376651837
BV009474290_0253,1.0516562450878204,0.6199353875849462
BV009474291_0041,0.6734789433543019,0.20286648253193987
BV009474291_0045,0.705845293715913,0.2037679703677053
BV009474291_0051,0.8797490248584294,0.6783621641136302
BV009474291_0055,0.5986596501959298,0.2747383145895093
BV009474291_0059,0.888089197593565,0.6551849165687966
BV009474291_0063,0.6986452421754139,0.22810928650878415
BV009474291_0077,0.6184408481171464,0.23210240355283251
BV009474291_0081,0.576688340410676,0.527657572148447
BV009474291_0085,0.5693923213392089,0.5078406218314125
BV009474291_0089,0.5792629587245977,0.54298072340222
BV009474291_0099,0.3304579613201635,0.41517874506095503
BV009474291_0101,0.3481049941742013,0.43748422058306374
BV009474291_0105,0.37364578456895486,0.46074138587227226
BV009474291_0109,0.49018046166386536,0.49764435377552957
BV009474291_0113,0.5146915500777377,0.5119350274039635
BV009474291_0119,0.4888721046948117,0.477002591878278
BV009474291_0123,0.5860578717463247,0.41757341509670953
BV009474291_0127,0.49513489372296693,0.43199141672558045
BV009474291_0131,0.378180855877291,0.3795447785423053
BV009474291_0149,0.913417321488353,0.19788224460047518
BV009474291_0151,0.29959801820693,0.46955077505604376
BV009474291_0155,0.286909667981694,0.408971993338891
BV009474291_0157,0.3027913484911247,0.42528602818705236
BV009474291_0161,0.35343796933002053,0.46396535832809943
BV009474291_0163,0.6768466032615549,0.33606706720509155
BV009474291_0167,0.31688411734180855,0.4675912640187968
BV009474291_0179,0.5797039110457191,0.3146098298368008
BV009474291_0183,0.2848334677254106,0.5131372518349137
BV009474291_0187,0.26739342366586516,0.5232528886835509
BV009474291_0189,0.3266744696322522,0.23715053185272092
BV009474291_0193,0.21910890746669093,0.7323067772915554
BV009474291_0197,0.532444951866225,0.3876282941657157
BV009474291_0201,0.40389718386818835,0.40762448111888727
BV009474291_0203,0.3630511565142308,0.3655692045048341
BV009474291_0207,0.4266832914813625,0.4106235388626924
BV009474291_0213,0.4020505765996056,0.31541056106722454
BV009474291_0219,0.404712113433557,0.34817052707096646
BV009474291_0221,0.4026006661335088,0.33139611886497977
BV009474291_0235,0.5643339441723201,0.2961003774226734
BV009474291_0237,0.5699725119988927,0.271740271726507
BV009474291_0241,0.5572813509211937,0.2501167243798679
BV009474291_0247,0.5266265075142347,0.4458170699186933
BV009474291_0251,0.7456517725153471,0.40951806267061525
BV009474291_0253,0.4942760396242425,0.46167955688182366
BV009474291_0257,0.5015758100096586,0.447162196757555
BV009474291_0259,0.5680887421028679,0.6224915020065968
BV009474291_0263,0.5137137502549408,0.3906480341245291
BV009474291_0267,0.5040274451844511,0.3790199633490768
BV009474291_0269,0.49549970340034477,0.365086412215958
BV009474291_0281,1.049524037323926,0.6363605692011445
BV009519002_0002,0.2604989261074834,1.0891082356621988
BV009519002_0005,1.089416487342192,0.4064162705093106
BV009519002_0013,0.8246521496721617,0.21263013907231193
BV009519002_0019,0.9442629779462053,0.15149475950300473
BV009519002_0023,0.6854850227200532,0.43755733469940844
BV009519002_0026,0.6487560047584602,0.29859003541571144
BV009519002_0027,0.8231329248276206,0.2939158610244101
BV009519002_0028,0.2381615302582103,1.045176558485073
BV009519002_0031,0.9481235045614648,0.5430609742209773
BV009519002_0035,0.7618358645638912,0.23407111733328692
BV009519002_0036,0.2249880079233026,1.0277883712618159
BV009519002_0039,0.8521425896075545,0.3307233281035908
BV009519002_0043,0.8942040348233423,0.35781106103288873
BV009519002_0044,0.22945931175301326,1.0637441857752248
BV009519002_0047,0.8637278348773811,0.4837155213347626
BV009519002_0048,0.21982825279526222,0.975718142974297
BV009519002_0051,0.7999845546803332,0.2634812047856405
BV009519002_0055,0.8736365858060647,0.502829933404567
BV009519002_0059,0.7761639972310409,0.2952544432070651
BV009519002_0060,0.23278233743869925,1.0109578904504306
BV009519002_0063,0.8064067764306143,0.33211459137014415
BV009519002_0064,0.21519502182845757,0.9956294051514162
BV009519002_0067,0.9284547543917311,0.41546066035581575
BV009519002_0068,0.255968185423032,0.999088178021882
BV009519002_0071,0.8362863662787234,0.48911474818672457
BV009519002_0075,0.7268657482949554,0.48728709587600433
BV009519002_0079,0.6579269834978813,0.3801790689834478
BV009519002_0080,0.2050834730918012,1.075786938779437
BV009519002_0083,0.8866190957780086,0.3248252525584594
BV009519002_0084,0.1861150893633806,1.0485404523333037
BV009519002_0087,1.0026563699772983,0.42061628813703283
BV009519002_0088,0.20036724363277952,1.039924290295139
BV009519002_0091,0.8409911000558415,0.31117434427253476
BV009519002_0095,1.0214085906599113,0.279195823730768
BV009519002_0099,1.0070757236935197,0.39110093181977806
